distance,status,duration,fuel_consumed,percentage,remainingFuel,datetime
0,3,97596,0.0,84,753.0,2025-03-16 06:17:02.511067+00:00
0,3,99426,0.0,84,753.0,2025-03-16 06:47:35.284325+00:00
0,3,100338,0.0,84,753.0,2025-03-16 07:02:44.452354+00:00
0,3,101247,0.0,84,753.0,2025-03-16 07:17:53.327059+00:00
0,3,102156,0.0,84,753.0,2025-03-16 07:33:03.819494+00:00
0,3,103067,0.0,84,753.0,2025-03-16 07:48:13.151206+00:00
0,3,103976,0.0,84,753.0,2025-03-16 08:03:23.273646+00:00
0,3,104886,0.0,84,753.0,2025-03-16 08:18:32.932029+00:00
0,3,105796,0.0,84,753.0,2025-03-16 08:33:45.651707+00:00
0,3,106709,0.0,84,753.0,2025-03-16 08:48:55.215869+00:00
0,3,107618,0.0,84,753.0,2025-03-16 09:04:05.615794+00:00
0,3,108529,0.0,84,753.0,2025-03-16 09:19:14.699444+00:00
0,3,109438,0.0,84,753.0,2025-03-16 09:34:23.834175+00:00
0,3,110347,0.0,84,753.0,2025-03-16 09:49:36.114974+00:00
0,3,111259,0.0,84,753.0,2025-03-16 10:04:45.836193+00:00
0,3,112169,0.0,84,753.0,2025-03-16 10:19:55.463960+00:00
0,3,113078,0.0,84,753.0,2025-03-16 10:35:04.837270+00:00
0,3,113988,0.0,84,753.0,2025-03-16 10:50:14.225585+00:00
0,3,115817,0.0,84,753.0,2025-03-16 11:20:44.644042+00:00
0,3,116728,0.0,84,753.0,2025-03-16 11:35:55.329411+00:00
0,3,118558,0.0,84,753.0,2025-03-16 12:06:26.594372+00:00
0,3,119470,0.0,84,753.0,2025-03-16 12:21:36.135048+00:00
0,3,120379,0.0,84,753.0,2025-03-16 12:36:45.166750+00:00
0,3,121288,0.0,84,753.0,2025-03-16 12:51:54.282191+00:00
0,3,123117,0.0,84,753.0,2025-03-16 13:22:23.366309+00:00
0,3,124026,0.0,84,752.0,2025-03-16 13:37:34.528709+00:00
0,3,124937,0.0,84,752.0,2025-03-16 13:52:45.053724+00:00
0,3,127688,0.0,84,753.0,2025-03-16 14:38:33.580197+00:00
0,3,128596,0.0,84,753.0,2025-03-16 14:53:43.481015+00:00
0,3,129506,0.0,84,752.0,2025-03-16 15:08:54.502441+00:00
0,3,130417,0.0,84,752.0,2025-03-16 15:24:03.255374+00:00
0,3,131326,0.0,84,752.0,2025-03-16 15:39:12.215523+00:00
0,3,132235,0.0,84,752.0,2025-03-16 15:54:21.408676+00:00
0,3,133144,0.0,84,752.0,2025-03-16 16:09:31.166924+00:00
0,3,134054,0.0,84,752.0,2025-03-16 16:24:43.092079+00:00
0,3,134966,0.0,84,752.0,2025-03-16 16:39:51.855924+00:00
0,3,135875,0.0,84,752.0,2025-03-16 16:55:00.866048+00:00
0,3,136784,0.0,84,752.0,2025-03-16 17:10:10.068159+00:00
0,3,137693,0.0,84,752.0,2025-03-16 17:25:21.408895+00:00
0,3,138604,0.0,84,752.0,2025-03-16 17:40:30.364465+00:00
0,3,139513,0.0,84,753.0,2025-03-16 17:55:39.917213+00:00
0,3,140423,0.0,84,752.0,2025-03-16 18:10:49.258185+00:00
0,3,141332,0.0,84,752.0,2025-03-16 18:25:58.133714+00:00
0,3,142241,0.0,84,752.0,2025-03-16 18:41:06.662388+00:00
0,3,143149,0.0,84,752.0,2025-03-16 18:56:18.666619+00:00
0,3,2,0.0,84,753.0,2025-03-17 01:08:09.288507+00:00
0,3,915,0.0,84,753.0,2025-03-17 01:23:21.319884+00:00
0,3,1827,0.0,84,753.0,2025-03-17 01:38:33.946367+00:00
0,3,2739,0.0,84,753.0,2025-03-17 01:53:43.869938+00:00
0,3,3649,0.0,84,753.0,2025-03-17 02:08:52.668577+00:00
0,3,4558,0.0,84,753.0,2025-03-17 02:24:02.697761+00:00
0,3,5468,0.0,84,753.0,2025-03-17 02:39:11.906665+00:00
0,3,6377,0.0,84,753.0,2025-03-17 02:54:22.371963+00:00
0,3,8208,0.0,84,753.0,2025-03-17 03:24:51.934135+00:00
0,3,9117,0.0,84,753.0,2025-03-17 03:40:01.574665+00:00
0,3,10027,0.0,84,753.0,2025-03-17 03:55:10.799191+00:00
0,3,10936,0.0,84,753.0,2025-03-17 04:10:21.199308+00:00
0,3,11846,0.0,84,753.0,2025-03-17 04:25:30.176960+00:00
0,3,12755,0.0,84,753.0,2025-03-17 04:40:40.419337+00:00
0,3,16426,0.0,84,753.0,2025-03-17 05:41:53.393266+00:00
0,3,18259,0.0,84,753.0,2025-03-17 06:12:26.367957+00:00
0,3,21011,0.0,84,752.0,2025-03-17 06:58:16.023767+00:00
0,3,21921,0.0,84,752.0,2025-03-17 07:13:26.078040+00:00
0,3,25591,0.0,84,753.0,2025-03-17 08:14:30.837760+00:00
0,3,26495,0.0,84,752.0,2025-03-17 08:29:35.698308+00:00
0,3,27401,0.0,84,752.0,2025-03-17 08:44:40.717756+00:00
0,3,28306,0.0,84,752.0,2025-03-17 08:59:45.802280+00:00
0,3,29211,0.0,84,752.0,2025-03-17 09:14:50.257205+00:00
0,3,31035,0.0,84,753.0,2025-03-17 09:45:15.134697+00:00
0,3,31940,0.0,84,753.0,2025-03-17 10:00:21.602196+00:00
0,3,32847,0.0,84,753.0,2025-03-17 10:15:27.127973+00:00
0,3,33752,0.0,84,752.0,2025-03-17 10:30:31.885757+00:00
0,3,34657,0.0,84,752.0,2025-03-17 10:45:36.819450+00:00
0,3,35562,0.0,84,752.0,2025-03-17 11:00:41.579342+00:00
0,3,36467,0.0,84,753.0,2025-03-17 11:15:46.667200+00:00
0,3,37372,0.0,84,752.0,2025-03-17 11:30:51.732037+00:00
0,3,38277,0.0,84,752.0,2025-03-17 11:45:56.225534+00:00
0,3,39181,0.0,84,752.0,2025-03-17 12:01:01.461937+00:00
0,3,41926,0.0,84,753.0,2025-03-17 12:46:48.236517+00:00
0,3,42833,0.0,84,752.0,2025-03-17 13:01:53.254478+00:00
0,3,43738,0.0,84,752.0,2025-03-17 13:16:58.525066+00:00
0,3,44643,0.0,84,752.0,2025-03-17 13:32:04.357988+00:00
0,3,45549,0.0,84,752.0,2025-03-17 13:47:09.661782+00:00
0,3,46455,0.0,84,752.0,2025-03-17 14:02:14.737024+00:00
0,3,47360,0.0,84,752.0,2025-03-17 14:17:20.022930+00:00
0,3,48265,0.0,84,752.0,2025-03-17 14:32:25.895170+00:00
0,3,49171,0.0,84,752.0,2025-03-17 14:47:31.190922+00:00
0,3,50076,0.0,84,752.0,2025-03-17 15:02:36.306456+00:00
0,3,50981,0.0,84,752.0,2025-03-17 15:17:41.545759+00:00
0,3,51887,0.0,84,752.0,2025-03-17 15:32:47.906655+00:00
0,3,52793,0.0,84,752.0,2025-03-17 15:47:53.058392+00:00
0,3,53698,0.0,84,752.0,2025-03-17 16:02:58.297024+00:00
0,3,54603,0.0,84,752.0,2025-03-17 16:18:04.422205+00:00
0,3,55509,0.0,84,752.0,2025-03-17 16:33:09.116827+00:00
0,3,56414,0.0,84,752.0,2025-03-17 16:48:14.162173+00:00
0,3,57319,0.0,84,752.0,2025-03-17 17:03:18.832338+00:00
0,3,59163,0.0,84,752.0,2025-03-17 17:34:03.544295+00:00
0,3,60068,0.0,84,752.0,2025-03-17 17:49:13.969144+00:00
0,3,60978,0.0,84,752.0,2025-03-17 18:04:25.687419+00:00
0,3,61890,0.0,84,752.0,2025-03-17 18:19:37.566374+00:00
0,3,62802,0.0,84,752.0,2025-03-17 18:34:45.927148+00:00
0,3,63710,0.0,84,752.0,2025-03-17 18:49:57.109841+00:00
0,3,64622,0.0,84,752.0,2025-03-17 19:05:07.230259+00:00
0,3,65532,0.0,84,752.0,2025-03-17 19:20:15.884456+00:00
0,3,66440,0.0,84,752.0,2025-03-17 19:35:24.573686+00:00
0,3,67349,0.0,84,752.0,2025-03-17 19:50:34.382317+00:00
0,3,68259,0.0,84,752.0,2025-03-17 20:05:43.175128+00:00
0,3,69168,0.0,84,752.0,2025-03-17 20:20:52.329272+00:00
0,3,70077,0.0,84,752.0,2025-03-17 20:36:00.848320+00:00
0,3,70985,0.0,84,752.0,2025-03-17 20:51:09.780861+00:00
0,3,71894,0.0,84,752.0,2025-03-17 21:06:19.001826+00:00
0,3,72803,0.0,84,752.0,2025-03-17 21:21:30.588473+00:00
0,3,73715,0.0,84,752.0,2025-03-17 21:36:39.083124+00:00
0,3,74624,0.0,84,752.0,2025-03-17 21:51:47.552778+00:00
0,3,75532,0.0,84,752.0,2025-03-17 22:06:56.110144+00:00
0,3,76440,0.0,84,752.0,2025-03-17 22:22:07.820595+00:00
0,3,79187,0.0,84,753.0,2025-03-17 23:07:52.007479+00:00
0,3,80097,0.0,84,753.0,2025-03-17 23:23:01.477349+00:00
0,3,81006,0.0,84,753.0,2025-03-17 23:38:11.898609+00:00
0,3,81917,0.0,84,753.0,2025-03-17 23:53:23.177423+00:00
0,3,82828,0.0,84,753.0,2025-03-18 00:08:32.303112+00:00
0,3,86497,0.0,84,753.0,2025-03-18 01:09:50.084361+00:00
0,3,87415,0.0,84,753.0,2025-03-18 01:24:59.148930+00:00
0,3,88324,0.0,84,753.0,2025-03-18 01:40:10.261864+00:00
0,3,89235,0.0,84,753.0,2025-03-18 01:55:20.485066+00:00
0,3,90145,0.0,84,753.0,2025-03-18 02:10:32.581626+00:00
0,3,91057,0.0,84,753.0,2025-03-18 02:25:44.781033+00:00
0,3,92890,0.0,84,753.0,2025-03-18 02:56:14.712435+00:00
0,3,93799,0.0,84,753.0,2025-03-18 03:11:26.656340+00:00
0,3,94711,0.0,84,753.0,2025-03-18 03:26:38.751272+00:00
0,3,95623,0.0,84,753.0,2025-03-18 03:41:51.517012+00:00
0,3,96536,0.0,84,753.0,2025-03-18 03:57:01.979880+00:00
0,3,97447,0.0,84,753.0,2025-03-18 04:12:11.094820+00:00
0,3,98356,0.0,84,753.0,2025-03-18 04:27:22.113612+00:00
0,3,100187,0.0,84,753.0,2025-03-18 04:57:52.282559+00:00
0,3,101097,0.0,84,753.0,2025-03-18 05:13:01.555526+00:00
0,3,102006,0.0,84,753.0,2025-03-18 05:28:13.457879+00:00
0,3,102918,0.0,84,753.0,2025-03-18 05:43:22.582371+00:00
0,3,103827,0.0,84,753.0,2025-03-18 05:58:31.306395+00:00
0,3,104736,0.0,84,753.0,2025-03-18 06:13:40.420660+00:00
0,3,105645,0.0,84,753.0,2025-03-18 06:28:52.205701+00:00
0,3,106557,0.0,84,753.0,2025-03-18 06:44:01.288738+00:00
0,3,107466,0.0,84,753.0,2025-03-18 06:59:10.524103+00:00
0,3,110215,0.0,84,752.0,2025-03-18 07:45:02.332114+00:00
0,3,111127,0.0,84,752.0,2025-03-18 08:00:11.665348+00:00
0,3,112956,0.0,84,752.0,2025-03-18 08:30:40.847589+00:00
0,3,113865,0.0,84,752.0,2025-03-18 08:45:53.506076+00:00
0,3,114778,0.0,84,752.0,2025-03-18 09:01:03.018013+00:00
0,3,116607,0.0,84,752.0,2025-03-18 09:31:31.643741+00:00
0,3,118436,0.0,84,753.0,2025-03-18 10:02:00.537701+00:00
0,3,120265,0.0,84,753.0,2025-03-18 10:32:29.210868+00:00
0,3,122094,0.0,84,753.0,2025-03-18 11:02:58.510315+00:00
0,3,128523,0.0,84,753.0,2025-03-18 12:50:09.005442+00:00
0,3,132194,0.0,84,753.0,2025-03-18 13:51:21.269227+00:00
0,3,133106,0.0,84,753.0,2025-03-18 14:06:33.198169+00:00
0,3,134018,0.0,84,753.0,2025-03-18 14:21:42.869710+00:00
0,3,134927,0.0,84,753.0,2025-03-18 14:36:52.724062+00:00
0,3,135837,0.0,84,753.0,2025-03-18 14:52:01.517928+00:00
0,3,136746,0.0,84,753.0,2025-03-18 15:07:13.947015+00:00
0,3,137659,0.0,84,753.0,2025-03-18 15:22:25.667094+00:00
0,3,138570,0.0,84,753.0,2025-03-18 15:37:38.468016+00:00
0,3,139483,0.0,84,753.0,2025-03-18 15:52:48.545862+00:00
0,3,140393,0.0,84,753.0,2025-03-18 16:07:58.977397+00:00
0,3,141303,0.0,84,753.0,2025-03-18 16:23:07.343618+00:00
0,3,142212,0.0,84,753.0,2025-03-18 16:38:16.499459+00:00
0,3,143121,0.0,84,753.0,2025-03-18 16:53:25.178971+00:00
0,3,144030,0.0,84,753.0,2025-03-18 17:08:38.225000+00:00
0,3,144943,0.0,84,753.0,2025-03-18 17:23:47.197153+00:00
0,3,145852,0.0,84,753.0,2025-03-18 17:38:58.893849+00:00
0,3,146763,0.0,84,753.0,2025-03-18 17:54:08.329351+00:00
0,3,147673,0.0,84,753.0,2025-03-18 18:09:19.501549+00:00
0,3,148584,0.0,84,753.0,2025-03-18 18:24:29.097085+00:00
0,3,149494,0.0,84,753.0,2025-03-18 18:39:43.414983+00:00
0,3,150408,0.0,84,753.0,2025-03-18 18:54:54.020421+00:00
0,3,151318,0.0,84,753.0,2025-03-18 19:10:03.382453+00:00
0,3,152228,0.0,84,753.0,2025-03-18 19:25:12.722683+00:00
0,3,153137,0.0,84,753.0,2025-03-18 19:40:24.946197+00:00
0,3,154049,0.0,84,753.0,2025-03-18 19:55:34.436966+00:00
0,3,154959,0.0,84,753.0,2025-03-18 20:10:46.534717+00:00
0,3,155871,0.0,84,753.0,2025-03-18 20:25:59.010860+00:00
0,3,156783,0.0,84,753.0,2025-03-18 20:41:07.987400+00:00
0,3,157692,0.0,84,753.0,2025-03-18 20:56:20.498603+00:00
0,3,158605,0.0,84,753.0,2025-03-18 21:11:29.563819+00:00
0,3,159514,0.0,84,753.0,2025-03-18 21:26:40.232721+00:00
0,3,160425,0.0,84,753.0,2025-03-18 21:41:49.367789+00:00
0,3,161334,0.0,84,753.0,2025-03-18 21:56:58.302025+00:00
0,3,922,0.0,84,753.0,2025-03-19 01:45:31.948760+00:00
0,3,1831,0.0,84,753.0,2025-03-19 02:00:42.165864+00:00
0,3,2742,0.0,84,753.0,2025-03-19 02:15:51.450342+00:00
0,3,3651,0.0,84,753.0,2025-03-19 02:31:01.297695+00:00
0,3,5481,0.0,84,753.0,2025-03-19 03:01:30.752020+00:00
0,3,6390,0.0,84,753.0,2025-03-19 03:16:40.554827+00:00
0,3,7300,0.0,84,753.0,2025-03-19 03:31:52.292325+00:00
0,3,8213,0.0,84,753.0,2025-03-19 03:47:05.058907+00:00
0,3,10045,0.0,84,753.0,2025-03-19 04:17:34.068069+00:00
0,3,11873,0.0,84,753.0,2025-03-19 04:48:03.342326+00:00
0,3,12783,0.0,84,753.0,2025-03-19 05:03:14.873741+00:00
0,3,13694,0.0,84,753.0,2025-03-19 05:18:24.040293+00:00
0,3,14603,0.0,84,753.0,2025-03-19 05:33:31.560493+00:00
0,3,16431,0.0,84,753.0,2025-03-19 06:04:00.831836+00:00
0,3,17340,0.0,84,753.0,2025-03-19 06:19:11.109115+00:00
0,3,18250,0.0,84,753.0,2025-03-19 06:34:20.397484+00:00
0,3,19160,0.0,84,753.0,2025-03-19 06:49:29.734620+00:00
0,3,20069,0.0,84,753.0,2025-03-19 07:04:39.385533+00:00
0,3,20979,0.0,84,753.0,2025-03-19 07:19:51.016741+00:00
0,3,21890,0.0,84,753.0,2025-03-19 07:35:00.431752+00:00
0,3,22800,0.0,84,753.0,2025-03-19 07:50:09.367661+00:00
0,3,23709,0.0,84,753.0,2025-03-19 08:05:21.471149+00:00
0,3,25541,0.0,84,753.0,2025-03-19 08:35:54.256320+00:00
0,3,26454,0.0,84,753.0,2025-03-19 08:51:05.938595+00:00
0,3,27365,0.0,84,753.0,2025-03-19 09:06:16.405571+00:00
0,3,28276,0.0,84,753.0,2025-03-19 09:21:27.932157+00:00
0,3,29187,0.0,84,753.0,2025-03-19 09:36:40.931230+00:00
0,3,31940,0.0,84,753.0,2025-03-19 10:22:31.546774+00:00
0,3,32851,0.0,84,753.0,2025-03-19 10:37:41.258206+00:00
0,3,33760,0.0,84,753.0,2025-03-19 10:52:52.964585+00:00
0,3,34672,0.0,84,753.0,2025-03-19 11:08:04.919955+00:00
0,3,36504,0.0,84,753.0,2025-03-19 11:38:35.423415+00:00
0,3,37415,0.0,84,753.0,2025-03-19 11:53:48.333929+00:00
0,3,38329,0.0,84,753.0,2025-03-19 12:08:59.899888+00:00
0,3,39239,0.0,84,753.0,2025-03-19 12:24:09.477970+00:00
0,3,40149,0.0,84,753.0,2025-03-19 12:39:23.161757+00:00
0,3,41062,0.0,84,753.0,2025-03-19 12:54:34.938270+00:00
0,3,41974,0.0,84,753.0,2025-03-19 13:09:45.593822+00:00
0,3,43806,0.0,84,753.0,2025-03-19 13:40:18.647318+00:00
0,3,44718,0.0,84,753.0,2025-03-19 13:55:30.463687+00:00
0,3,45630,0.0,84,753.0,2025-03-19 14:10:43.053378+00:00
0,3,46542,0.0,84,753.0,2025-03-19 14:25:54.285753+00:00
0,3,47453,0.0,84,753.0,2025-03-19 14:41:06.623443+00:00
0,3,48366,0.0,84,753.0,2025-03-19 14:56:19.664903+00:00
0,3,49279,0.0,84,753.0,2025-03-19 15:11:30.023705+00:00
0,3,50189,0.0,84,753.0,2025-03-19 15:26:42.648032+00:00
0,3,51102,0.0,84,753.0,2025-03-19 15:41:53.148256+00:00
0,3,52012,0.0,84,753.0,2025-03-19 15:57:02.723941+00:00
0,3,52922,0.0,84,753.0,2025-03-19 16:12:13.730681+00:00
0,3,53833,0.0,84,753.0,2025-03-19 16:27:24.041902+00:00
0,3,54743,0.0,84,753.0,2025-03-19 16:42:35.054441+00:00
0,3,55654,0.0,84,753.0,2025-03-19 16:57:45.067604+00:00
0,3,56564,0.0,84,753.0,2025-03-19 17:12:55.084969+00:00
0,3,57474,0.0,84,753.0,2025-03-19 17:28:04.779060+00:00
0,3,58384,0.0,84,753.0,2025-03-19 17:43:14.972491+00:00
0,3,59294,0.0,84,753.0,2025-03-19 17:58:25.895308+00:00
0,3,60205,0.0,84,753.0,2025-03-19 18:13:38.987830+00:00
0,3,61118,0.0,84,753.0,2025-03-19 18:28:49.494851+00:00
0,3,62029,0.0,84,753.0,2025-03-19 18:44:02.228826+00:00
0,3,62941,0.0,84,753.0,2025-03-19 18:59:11.779029+00:00
0,3,63851,0.0,84,753.0,2025-03-19 19:14:22.937904+00:00
0,3,64762,0.0,84,753.0,2025-03-19 19:29:32.874681+00:00
0,3,65672,0.0,84,753.0,2025-03-19 19:44:42.825161+00:00
0,3,66582,0.0,84,753.0,2025-03-19 19:59:52.859750+00:00
0,3,67492,0.0,84,753.0,2025-03-19 20:15:02.232842+00:00
0,3,68401,0.0,84,753.0,2025-03-19 20:30:13.476512+00:00
0,3,69312,0.0,84,753.0,2025-03-19 20:45:23.142257+00:00
0,3,70222,0.0,84,753.0,2025-03-19 21:00:36.044060+00:00
0,3,71135,0.0,84,753.0,2025-03-19 21:15:46.075720+00:00
0,3,72045,0.0,84,753.0,2025-03-19 21:30:56.935298+00:00
0,3,72956,0.0,84,753.0,2025-03-19 21:46:06.451436+00:00
0,3,73865,0.0,84,753.0,2025-03-19 22:01:15.860619+00:00
0,3,74775,0.0,84,753.0,2025-03-19 22:16:26.334497+00:00
0,3,76720,0.0,84,753.0,2025-03-19 22:48:56.603852+00:00
0,3,77636,0.0,84,753.0,2025-03-19 23:04:02.316805+00:00
0,3,78541,0.0,84,753.0,2025-03-19 23:19:07.902070+00:00
0,3,79447,0.0,84,753.0,2025-03-19 23:34:17.183493+00:00
0,3,80356,0.0,84,753.0,2025-03-19 23:49:27.592423+00:00
0,3,81267,0.0,84,753.0,2025-03-20 00:04:40.213696+00:00
0,3,82179,0.0,84,753.0,2025-03-20 00:19:51.585990+00:00
0,3,83091,0.0,84,753.0,2025-03-20 00:35:01.725186+00:00
0,3,84001,0.0,84,753.0,2025-03-20 00:50:12.256118+00:00
0,3,84911,0.0,84,753.0,2025-03-20 01:05:23.362798+00:00
0,3,85822,0.0,84,753.0,2025-03-20 01:20:34.351204+00:00
0,3,86733,0.0,84,753.0,2025-03-20 01:35:42.919353+00:00
0,3,87642,0.0,84,753.0,2025-03-20 01:50:51.906638+00:00
0,3,88551,0.0,84,753.0,2025-03-20 02:06:01.260730+00:00
0,3,89460,0.0,84,753.0,2025-03-20 02:21:11.321898+00:00
0,3,90370,0.0,84,753.0,2025-03-20 02:36:19.838285+00:00
0,3,92199,0.0,84,753.0,2025-03-20 03:06:49.612038+00:00
0,3,93108,0.0,84,753.0,2025-03-20 03:21:58.868142+00:00
0,3,94018,0.0,84,753.0,2025-03-20 03:37:10.628314+00:00
0,3,94929,0.0,84,753.0,2025-03-20 03:52:19.774595+00:00
0,3,97679,0.0,84,753.0,2025-03-20 04:38:10.203893+00:00
0,3,98589,0.0,84,753.0,2025-03-20 04:53:19.045072+00:00
0,3,99498,0.0,84,753.0,2025-03-20 05:08:32.399799+00:00
0,3,100411,0.0,84,753.0,2025-03-20 05:23:39.431832+00:00
0,3,101318,0.0,84,753.0,2025-03-20 05:38:49.463878+00:00
0,3,102228,0.0,84,753.0,2025-03-20 05:54:02.059538+00:00
0,3,103141,0.0,84,753.0,2025-03-20 06:09:12.796999+00:00
0,3,104052,0.0,84,753.0,2025-03-20 06:24:22.960848+00:00
0,3,104962,0.0,84,753.0,2025-03-20 06:39:32.051882+00:00
0,3,106789,0.0,84,753.0,2025-03-20 07:09:59.212064+00:00
0,3,112409,0.0,84,753.0,2025-03-20 08:43:40.476597+00:00
0,3,113319,0.0,84,753.0,2025-03-20 08:58:52.886383+00:00
0,3,114232,0.0,84,753.0,2025-03-20 09:14:03.129911+00:00
0,3,116062,0.0,84,753.0,2025-03-20 09:44:32.226528+00:00
0,3,117890,0.0,84,753.0,2025-03-20 10:15:01.592711+00:00
0,3,120639,0.0,84,752.0,2025-03-20 11:00:48.906987+00:00
0,3,121547,0.0,84,752.0,2025-03-20 11:15:57.553914+00:00
0,3,123376,0.0,84,752.0,2025-03-20 11:46:26.587861+00:00
0,3,125205,0.0,84,753.0,2025-03-20 12:16:56.259629+00:00
0,3,128879,0.0,84,753.0,2025-03-20 13:18:10.964639+00:00
0,3,132549,0.0,84,753.0,2025-03-20 14:19:21.143402+00:00
0,3,133460,0.0,84,752.0,2025-03-20 14:34:30.085349+00:00
33,3,134368,33.0,80,719.0,2025-03-20 14:49:39.092372+00:00
4,3,135277,0.0,83,748.0,2025-03-20 15:04:51.211557+00:00
15,3,136190,11.0,82,737.0,2025-03-20 15:20:00.760357+00:00
0,3,137099,0.0,84,752.0,2025-03-20 15:35:09.980899+00:00
0,3,138008,0.0,84,752.0,2025-03-20 15:50:18.759059+00:00
0,3,138917,0.0,84,752.0,2025-03-20 16:05:27.856132+00:00
0,3,139826,0.0,84,753.0,2025-03-20 16:20:36.909574+00:00
0,3,140735,0.0,84,752.0,2025-03-20 16:35:47.297523+00:00
0,3,141646,0.0,84,753.0,2025-03-20 16:50:57.309995+00:00
0,3,142556,0.0,84,752.0,2025-03-20 17:06:06.517880+00:00
0,3,143465,0.0,84,752.0,2025-03-20 17:21:15.042338+00:00
0,3,144374,0.0,84,752.0,2025-03-20 17:36:27.418921+00:00
0,3,145286,0.0,84,752.0,2025-03-20 17:51:35.975798+00:00
0,3,146194,0.0,84,752.0,2025-03-20 18:06:44.796709+00:00
0,3,147103,0.0,84,752.0,2025-03-20 18:21:52.909607+00:00
2,3,148011,2.0,84,750.0,2025-03-20 18:37:01.604946+00:00
0,3,148920,0.0,84,752.0,2025-03-20 18:52:13.340769+00:00
1,3,149832,1.0,84,751.0,2025-03-20 19:07:22.717577+00:00
0,3,150741,0.0,84,753.0,2025-03-20 19:22:32.522311+00:00
0,3,151651,0.0,84,752.0,2025-03-20 19:37:42.337884+00:00
0,3,152561,0.0,84,752.0,2025-03-20 19:52:54.264427+00:00
0,3,153472,0.0,84,752.0,2025-03-20 20:08:04.502978+00:00
0,3,154383,0.0,84,752.0,2025-03-20 20:23:14.258350+00:00
0,3,155293,0.0,84,753.0,2025-03-20 20:38:23.279134+00:00
0,3,156202,0.0,84,753.0,2025-03-20 20:53:32.306658+00:00
0,3,157111,0.0,84,753.0,2025-03-20 21:08:41.333636+00:00
0,3,158020,0.0,84,753.0,2025-03-20 21:23:50.598721+00:00
0,3,158929,0.0,84,753.0,2025-03-20 21:39:01.473794+00:00
0,3,159840,0.0,84,753.0,2025-03-20 21:54:11.170597+00:00
0,3,160750,0.0,84,753.0,2025-03-20 22:09:21.254052+00:00
0,3,166422,0.0,84,753.0,2025-03-20 23:43:56.235508+00:00
0,3,167335,0.0,84,753.0,2025-03-20 23:59:21.425210+00:00
0,3,169255,0.0,84,753.0,2025-03-21 00:31:05.382565+00:00
0,3,170164,0.0,84,753.0,2025-03-21 00:46:14.407823+00:00
0,3,173833,0.0,84,753.0,2025-03-21 01:47:23.753564+00:00
0,3,176582,0.0,84,753.0,2025-03-21 02:33:13.615970+00:00
0,3,178412,0.0,84,753.0,2025-03-21 03:03:36.943227+00:00
44,3,1,0.0,79,708.0,2025-03-21 03:13:16.371664+00:00
48,3,1,0.0,78,704.0,2025-03-21 03:14:33.222540+00:00
47,3,1,0.0,78,705.0,2025-03-21 03:14:56.171501+00:00
47,3,19,0.0,79,705.0,2025-03-21 03:15:14.087297+00:00
48,3,37,0.0,78,704.0,2025-03-21 03:15:31.538361+00:00
62,3,54,14.0,77,690.0,2025-03-21 03:15:51.208316+00:00
24,3,74,0.0,81,728.0,2025-03-21 03:16:08.757995+00:00
26,3,91,1.0,81,726.0,2025-03-21 03:16:26.253756+00:00
25,3,109,0.0,81,727.0,2025-03-21 03:16:45.122798+00:00
40,3,128,14.0,79,712.0,2025-03-21 03:17:04.769543+00:00
60,3,147,20.0,77,692.0,2025-03-21 03:17:24.104358+00:00
120,3,167,60.0,70,632.0,2025-03-21 03:17:43.299189+00:00
256,3,186,135.0,55,496.0,2025-03-21 03:18:01.905088+00:00
256,3,288,28.0,55,496.0,2025-03-21 03:19:44.087042+00:00
237,3,307,0.0,57,515.0,2025-03-21 03:20:01.996998+00:00
266,3,325,29.0,54,486.0,2025-03-21 03:20:19.890030+00:00
256,3,343,0.0,55,496.0,2025-03-21 03:20:37.998152+00:00
241,3,361,0.0,57,511.0,2025-03-21 03:20:55.808820+00:00
265,3,379,23.0,54,487.0,2025-03-21 03:21:13.483200+00:00
256,3,396,0.0,55,496.0,2025-03-21 03:21:31.226665+00:00
251,3,414,0.0,56,501.0,2025-03-21 03:21:49.105383+00:00
269,3,432,17.0,54,483.0,2025-03-21 03:22:07.367197+00:00
250,3,450,0.0,56,502.0,2025-03-21 03:22:25.049777+00:00
256,3,468,5.0,55,496.0,2025-03-21 03:22:42.788323+00:00
265,3,486,9.0,54,487.0,2025-03-21 03:23:01.182061+00:00
227,3,504,0.0,58,525.0,2025-03-21 03:23:18.819572+00:00
256,3,522,28.0,55,496.0,2025-03-21 03:23:36.531033+00:00
219,3,539,0.0,59,533.0,2025-03-21 03:23:54.393023+00:00
225,3,557,6.0,59,527.0,2025-03-21 03:24:12.053784+00:00
388,2,575,163.0,40,364.0,2025-03-21 03:24:31.048614+00:00
155,3,594,0.0,66,597.0,2025-03-21 03:24:50.080195+00:00
206,3,613,50.0,61,546.0,2025-03-21 03:25:09.030328+00:00
206,3,632,0.0,61,546.0,2025-03-21 03:25:26.752695+00:00
203,3,649,0.0,61,549.0,2025-03-21 03:25:46.065913+00:00
203,3,669,0.0,61,549.0,2025-03-21 03:26:05.446673+00:00
178,3,688,0.0,64,574.0,2025-03-21 03:26:24.728549+00:00
221,3,707,42.0,59,531.0,2025-03-21 03:26:44.576548+00:00
243,3,727,21.0,57,509.0,2025-03-21 03:27:04.773280+00:00
226,3,747,0.0,58,526.0,2025-03-21 03:27:23.705547+00:00
200,3,766,0.0,61,552.0,2025-03-21 03:27:42.619066+00:00
